no.,Shipment Invoice No.,SCT Ref.No,Site,EQ No,Case No.,Pkg,Storage,Description,L(CM),W(CM),H(CM),CBM,N.W(kgs),G.W(kgs),Stack,HS Code,Currency,Price,Vessel,COE,POL,POD,ETD/ATD,ETA/ATA,DHL WH,DSV Indoor,DSV Al Markaz,AAA Storage,DSV Outdoor,DSV MZP,MOSB,Hauler Indoor,JDN MZD,Shifting,MIR,SHU,DAS,AGI,Source_Sheet,Status_WAREHOUSE,Status_SITE,Status_Current,Status_Location,Status_Location_Date,Status_Storage,wh handling,site handling,total handling,minus,final handling,SQM,고유 중복,Vendor,Source_Vendor,__case_key__,__dup_label__,Source_File,Status_Location_YearMonth,site_handling_original,total_handling_original,wh_handling_original,FLOW_CODE_ORIG,FLOW_OVERRIDE_REASON,FLOW_CODE,FLOW_DESCRIPTION,Final_Location
3392,PRL-CS-018-O1,HVDC-ADOPT-HE-0192,AGI,EQ-058,365575,1.0,Outdoor,INSULATOR for Singlepole DSC STB 550 kV,348.0,80.0,90.0,2.506,931.0,1165.0,Stackable 1 tier,85353090,EUR,15571.66,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,2024-10-11,,,,,,,,,,CASE_LIST,1.0,,warehouse,DSV Outdoor,2024-10-11,warehouse,1,0,1,-1,0,2.78,고유,,HITACHI,365575,고유,HITACHI(HE),,0,1,1,2,,2,Flow 2: Port → WH → Site,DSV Outdoor
3393,PRL-CS-018-O1,HVDC-ADOPT-HE-0192,AGI,EQ-058,365578,1.0,Outdoor,ROTARY STACK for Singlepole DSC SPOL2T 550 kV 3150 A,348.0,70.0,80.0,1.949,530.0,740.0,Stackable 1 tier,85353090,EUR,15571.66,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,2024-10-11,,2025-11-04,,,,,,,2025-11-19,CASE_LIST,1.0,1.0,site,AGI,2025-11-19,site,2,1,3,-1,2,2.44,고유,,HITACHI,365578,고유,HITACHI(HE),,1,3,2,4,,4,Flow 4: Port → WH → MOSB → Site,AGI
3394,PRL-SHU-22-O2,HVDC-ADOPT-HE-0195,SHU,EQ-058,191127,1.0,Indoor,OP. MECHANISM for Singlepole DSC STB 550 kV,190.0,70.0,200.0,2.66,416.0,541.0,Not stackable,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,2024-10-12,,,,,,,,,,2025-04-03,,,CASE_LIST,1.0,1.0,site,SHU,2025-04-03,site,1,1,2,0,2,1.33,고유,,HITACHI,191127,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,SHU
3395,PRL-SHU-22-O2,HVDC-ADOPT-HE-0195,SHU,EQ-058,191130,1.0,Indoor,OP. MECHANISM for Singlepole DSC SPOL2T 550 kV 3150 A,190.0,70.0,200.0,2.66,416.0,541.0,Not stackable,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,2024-10-12,,,,,,,,,,2025-04-03,,,CASE_LIST,1.0,1.0,site,SHU,2025-04-03,site,1,1,2,0,2,1.33,고유,,HITACHI,191130,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,SHU
3396,PRL-SHU-22-O2,HVDC-ADOPT-HE-0195,SHU,EQ-058,191133,1.0,Indoor,OP. MECHANISM for Singlepole DSC STB 550 kV,130.0,70.0,110.0,1.001,117.0,183.0,Stackable 1 tier,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,2024-10-12,,,,,,,,,,2025-04-03,,,CASE_LIST,1.0,1.0,site,SHU,2025-04-03,site,1,1,2,0,2,0.91,고유,,HITACHI,191133,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,SHU
3397,PRL-SHU-22-O2,HVDC-ADOPT-HE-0195,SHU,EQ-058,191136,1.0,Indoor,"OP. MECHANISM for Singlepole DSC STA 72,5 kV",130.0,70.0,110.0,1.001,117.0,183.0,Stackable 1 tier,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,2024-10-12,,,,,,,,,,2025-04-03,,,CASE_LIST,1.0,1.0,site,SHU,2025-04-03,site,1,1,2,0,2,0.91,고유,,HITACHI,191136,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,SHU
3398,PRL-SHU-22-O2,HVDC-ADOPT-HE-0195,SHU,EQ-058,191139,1.0,Indoor,"OP. MECHANISM for Singlepole DSC STA 72,5 kV",130.0,70.0,110.0,1.001,117.0,183.0,Stackable 1 tier,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,2024-10-12,,,,,,,,,,2025-04-03,,,CASE_LIST,1.0,1.0,site,SHU,2025-04-03,site,1,1,2,0,2,0.91,고유,,HITACHI,191139,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,SHU
3399,PRL-SHU-22-O2,HVDC-ADOPT-HE-0195,SHU,EQ-058,191142,1.0,Indoor,OP. MECHANISM for Singlepole DSC SPOL 550 kV 3150 A,130.0,70.0,110.0,1.001,117.0,183.0,Stackable 1 tier,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,2024-10-12,,,,,,,,,,2025-04-03,,,CASE_LIST,1.0,1.0,site,SHU,2025-04-03,site,1,1,2,0,2,0.91,고유,,HITACHI,191142,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,SHU
3400,PRL-SHU-22-O2,HVDC-ADOPT-HE-0195,SHU,EQ-058,191145,1.0,Indoor,"OP. MECHANISM for Singlepole DSC S3F 72,5 kV 2500 A",190.0,70.0,200.0,2.66,299.0,424.0,Not stackable,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,2024-10-12,,,,,,,,,,2025-04-03,,,CASE_LIST,1.0,1.0,site,SHU,2025-04-03,site,1,1,2,0,2,1.33,고유,,HITACHI,191145,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,SHU
3401,PRL-SHU-22-O2,HVDC-ADOPT-HE-0195,SHU,EQ-058,191148,1.0,Indoor,"OP. MECHANISM for Singlepole DSC S3FT 72,5 kV 2500 A",130.0,130.0,200.0,3.38,460.0,606.0,Not stackable,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,2024-10-12,,,,,,,,,,2025-04-03,,,CASE_LIST,1.0,1.0,site,SHU,2025-04-03,site,1,1,2,0,2,1.69,고유,,HITACHI,191148,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,SHU
3402,PRL-SHU-22-O2,HVDC-ADOPT-HE-0195,SHU,EQ-058,191151,1.0,Indoor,OP. MECHANISM for Singlepole DSC SPOLT 550 kV 3150 A,130.0,70.0,110.0,1.001,117.0,183.0,Stackable 1 tier,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,2024-10-12,,,,,,,,,,2025-04-03,,,CASE_LIST,1.0,1.0,site,SHU,2025-04-03,site,1,1,2,0,2,0.91,고유,,HITACHI,191151,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,SHU
3403,PRL-SHU-22-O2,HVDC-ADOPT-HE-0195,SHU,EQ-058,191154,1.0,Indoor,OP. MECHANISM for Singlepole DSC SPOLT 550 kV 3150 A,130.0,70.0,200.0,1.82,272.0,377.0,Not stackable,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,2024-10-12,,,,,,,,,,2025-04-03,,,CASE_LIST,1.0,1.0,site,SHU,2025-04-03,site,1,1,2,0,2,0.91,고유,,HITACHI,191154,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,SHU
3404,PRL-SHU-22-O2,HVDC-ADOPT-HE-0195,SHU,EQ-058,191156,1.0,Indoor,OP. MECHANISM for Singlepole DSC STAV 550 kV,190.0,130.0,200.0,4.94,820.0,1007.0,Not stackable,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,2024-10-12,,,,,,,,,,2025-04-03,,,CASE_LIST,1.0,1.0,site,SHU,2025-04-03,site,1,1,2,0,2,2.47,고유,,HITACHI,191156,고유,HITACHI(HE),,1,2,1,2,,2,Flow 2: Port → WH → Site,SHU
3405,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191125,1.0,Outdoor,n°6 Singlepole DSC STB 550 kV,190.0,130.0,160.0,3.952,605.0,770.0,Stackable 1 tier,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-16,,,CASE_LIST,,1.0,site,SHU,2024-10-16,site,0,1,1,1,2,2.47,고유,,HITACHI,191125,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3406,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191126,1.0,Outdoor,SHAFT & MOBILE ARM for Singlepole DSC STB 550 kV,320.0,45.0,70.0,1.008,278.0,380.0,Not stackable,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-17,,,CASE_LIST,,1.0,site,SHU,2024-10-17,site,0,1,1,1,2,1.44,고유,,HITACHI,191126,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3407,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191128,1.0,Outdoor,n°2 Singlepole DSC SPOL2T 550 kV 3150 A,350.0,220.0,200.0,15.4,897.0,1330.0,Not stackable,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-16,,,CASE_LIST,,1.0,site,SHU,2024-10-16,site,0,1,1,1,2,7.7,고유,,HITACHI,191128,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3408,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191129,1.0,Outdoor,STRUCTURE+SUPPORT+SHAFT for Singlepole DSC SPOL2T 550 kV 3150 A,395.0,112.0,170.0,7.5208,1202.0,1330.0,Not stackable,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-17,,,CASE_LIST,,1.0,site,SHU,2024-10-17,site,0,1,1,1,2,4.42,고유,,HITACHI,191129,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3409,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191131,1.0,Outdoor,n°2 Singlepole DSC STB 550 kV,140.0,100.0,130.0,1.82,199.0,300.0,Stackable 1 tier,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-17,,,CASE_LIST,,1.0,site,SHU,2024-10-17,site,0,1,1,1,2,1.4,고유,,HITACHI,191131,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3410,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191132,1.0,Outdoor,SHAFT & MOBILE ARM for Singlepole DSC STB 550 kV,415.0,40.0,50.0,0.83,258.0,350.0,Stackable 1 tier,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-16,,,CASE_LIST,,1.0,site,SHU,2024-10-16,site,0,1,1,1,2,1.66,고유,,HITACHI,191132,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3411,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191134,1.0,Outdoor,"n°2 Singlepole DSC STA 72,5 kV",110.0,90.0,100.0,0.99,246.0,310.0,Stackable 1 tier,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-17,,,CASE_LIST,,1.0,site,SHU,2024-10-17,site,0,1,1,1,2,0.99,고유,,HITACHI,191134,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3412,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191135,1.0,Outdoor,"SHAFT for Singlepole DSC STA 72,5 kV",211.0,22.0,27.0,0.125334,197.0,220.0,Stackable 1 tier,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-17,,,CASE_LIST,,1.0,site,SHU,2024-10-17,site,0,1,1,1,2,0.46,고유,,HITACHI,191135,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3413,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191137,1.0,Outdoor,"n°2 Singlepole DSC STA 72,5 kV",110.0,90.0,100.0,0.99,246.0,310.0,Stackable 1 tier,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-17,,,CASE_LIST,,1.0,site,SHU,2024-10-17,site,0,1,1,1,2,0.99,고유,,HITACHI,191137,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3414,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191138,1.0,Outdoor,"SHAFT for Singlepole DSC STA 72,5 kV",211.0,22.0,27.0,0.125334,197.0,220.0,Stackable 1 tier,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-17,,,CASE_LIST,,1.0,site,SHU,2024-10-17,site,0,1,1,1,2,0.46,고유,,HITACHI,191138,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3415,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191140,1.0,Outdoor,n°2 Singlepole DSC SPOL 550 kV 3150 A,410.0,170.0,200.0,13.94,750.0,1180.0,Not stackable,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-16,,,CASE_LIST,,1.0,site,SHU,2024-10-16,site,0,1,1,1,2,6.97,고유,,HITACHI,191140,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3416,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191141,1.0,Outdoor,STRUCTURE+SUPPORT+SHAFT for Singlepole DSC SPOL 550 kV 3150 A,395.0,112.0,170.0,7.5208,7042.0,1170.0,Not stackable,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-17,,,CASE_LIST,,1.0,site,SHU,2024-10-17,site,0,1,1,1,2,4.42,고유,,HITACHI,191141,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3417,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191143,1.0,Outdoor,"n°5  Singlepole DSC S3F 72,5 kV 2500 A",150.0,100.0,180.0,2.7,324.0,450.0,Stackable 1 tier,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-16,,,CASE_LIST,,1.0,site,SHU,2024-10-16,site,0,1,1,1,2,1.5,고유,,HITACHI,191143,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3418,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191144,1.0,Outdoor,"SHAFT for Singlepole DSC S3F 72,5 kV 2500 A",311.0,34.0,35.0,0.37009,270.0,320.0,Stackable 1 tier,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-17,,,CASE_LIST,,1.0,site,SHU,2024-10-17,site,0,1,1,1,2,1.06,고유,,HITACHI,191144,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3419,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191146,1.0,Outdoor,"n°4  Singlepole DSC S3FT 72,5 kV 2500 A",150.0,100.0,160.0,2.4,330.0,450.0,Not stackable,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-16,,,CASE_LIST,,1.0,site,SHU,2024-10-16,site,0,1,1,1,2,1.5,고유,,HITACHI,191146,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3420,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191147,1.0,Outdoor,"SHAFT for Singlepole DSC S3FT 72,5 kV 2500 A",311.0,34.0,40.0,0.42296,275.0,330.0,Stackable 1 tier,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-17,,,CASE_LIST,,1.0,site,SHU,2024-10-17,site,0,1,1,1,2,1.06,고유,,HITACHI,191147,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3421,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191149,1.0,Outdoor,n°1  Singlepole DSC SPOLT 550 kV 3150 A,420.0,110.0,200.0,9.24,297.0,640.0,Not stackable,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-16,,,CASE_LIST,,1.0,site,SHU,2024-10-16,site,0,1,1,1,2,4.62,고유,,HITACHI,191149,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3422,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191150,1.0,Outdoor,STRUCTURE+SUPPORT+SHAFT for Singlepole DSC SPOLT 550 kV 3150 A,395.0,112.0,170.0,7.5208,692.0,820.0,Not stackable,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-17,,,CASE_LIST,,1.0,site,SHU,2024-10-17,site,0,1,1,1,2,4.42,고유,,HITACHI,191150,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3423,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191152,1.0,Outdoor,n°2 Singlepole DSC SPOLT 550 kV 3150 A,410.0,170.0,200.0,13.94,770.0,1200.0,Not stackable,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-16,,,CASE_LIST,,1.0,site,SHU,2024-10-16,site,0,1,1,1,2,6.97,고유,,HITACHI,191152,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3424,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191153,1.0,Outdoor,STRUCTURE+SUPPORT+SHAFT for Singlepole DSC SPOLT 550 kV 3150 A,395.0,112.0,170.0,7.5208,1122.0,1250.0,Not stackable,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-17,,,CASE_LIST,,1.0,site,SHU,2024-10-17,site,0,1,1,1,2,4.42,고유,,HITACHI,191153,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3425,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191155,1.0,Outdoor,n°12  Singlepole DSC STAV 550 kV,350.0,220.0,200.0,15.4,2187.0,2620.0,Not stackable,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-17,,,CASE_LIST,,1.0,site,SHU,2024-10-17,site,0,1,1,1,2,7.7,고유,,HITACHI,191155,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3426,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191176,1.0,Outdoor,INSULATOR for Singlepole DSC SPOL2T 550 kV 3150 A,413.0,90.0,100.0,3.717,1089.0,1390.0,Not stackable,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-16,,,CASE_LIST,,1.0,site,SHU,2024-10-16,site,0,1,1,1,2,3.72,고유,,HITACHI,191176,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3427,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191177,1.0,Outdoor,INSULATOR for Singlepole DSC SPOL 550 kV 3150 A,413.0,90.0,100.0,3.717,1089.0,1390.0,Not stackable,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-16,,,CASE_LIST,,1.0,site,SHU,2024-10-16,site,0,1,1,1,2,3.72,고유,,HITACHI,191177,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3428,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191178,1.0,Outdoor,INSULATOR for Singlepole DSC SPOLT 550 kV 3150 A,413.0,90.0,100.0,3.717,1089.0,1390.0,Not stackable,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-16,,,CASE_LIST,,1.0,site,SHU,2024-10-16,site,0,1,1,1,2,3.72,고유,,HITACHI,191178,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3429,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191179,1.0,Outdoor,INSULATOR for Singlepole DSC STB 550 kV,413.0,90.0,60.0,2.2302,519.0,765.0,Stackable 1 tier,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-16,,,CASE_LIST,,1.0,site,SHU,2024-10-16,site,0,1,1,1,2,3.72,고유,,HITACHI,191179,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3430,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191180,1.0,Outdoor,INSULATOR for Singlepole DSC SPOLT 550 kV 3150 A,413.0,90.0,60.0,2.2302,519.0,765.0,Stackable 1 tier,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-16,,,CASE_LIST,,1.0,site,SHU,2024-10-16,site,0,1,1,1,2,3.72,고유,,HITACHI,191180,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3431,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191183,1.0,Outdoor,INSULATOR for Singlepole DSC STB 550 kV,303.0,102.0,80.0,2.47248,1166.0,1405.0,Not stackable,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-17,,,CASE_LIST,,1.0,site,SHU,2024-10-17,site,0,1,1,1,2,3.09,고유,,HITACHI,191183,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3432,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191184,1.0,Outdoor,INSULATOR for Singlepole DSC STAV 550 kV,303.0,102.0,80.0,2.47248,1166.0,1405.0,Not stackable,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-17,,,CASE_LIST,,1.0,site,SHU,2024-10-17,site,0,1,1,1,2,3.09,고유,,HITACHI,191184,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3433,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191185,1.0,Outdoor,INSULATOR for Singlepole DSC STAV 550 kV,303.0,102.0,80.0,2.47248,1166.0,1405.0,Not stackable,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-17,,,CASE_LIST,,1.0,site,SHU,2024-10-17,site,0,1,1,1,2,3.09,고유,,HITACHI,191185,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3434,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191190,1.0,Outdoor,"INSULATOR for Singlepole DSC S3F 72,5 kV 2500 A",100.0,89.0,70.0,0.623,150.0,215.0,Stackable 1 tier,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-17,,,CASE_LIST,,1.0,site,SHU,2024-10-17,site,0,1,1,1,2,0.89,고유,,HITACHI,191190,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3435,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191191,1.0,Outdoor,"INSULATOR for Singlepole DSC S3FT 72,5 kV 2500 A",100.0,89.0,70.0,0.623,150.0,215.0,Stackable 1 tier,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-17,,,CASE_LIST,,1.0,site,SHU,2024-10-17,site,0,1,1,1,2,0.89,고유,,HITACHI,191191,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3436,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191192,1.0,Outdoor,"INSULATOR for Singlepole DSC S3F 72,5 kV 2500 A",89.0,56.0,45.0,0.22428,32.0,65.0,Stackable 1 tier,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-17,,,CASE_LIST,,1.0,site,SHU,2024-10-17,site,0,1,1,1,2,0.5,고유,,HITACHI,191192,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3437,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191194,1.0,Outdoor,"INSULATOR for Singlepole DSC STA 72,5 kV",68.0,56.0,45.0,0.17136,27.0,60.0,Stackable 1 tier,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-17,,,CASE_LIST,,1.0,site,SHU,2024-10-17,site,0,1,1,1,2,0.38,고유,,HITACHI,191194,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
3438,PRL-SHU-022-O1,HVDC-ADOPT-HE-0194,SHU,EQ-058,191195,1.0,Outdoor,"INSULATOR for Singlepole DSC STA 72,5 kV",68.0,56.0,45.0,0.17136,27.0,60.0,Stackable 1 tier,85353090,EUR,12339.17,MSC Ravena,Italy,Venezia,Khalifa port,2024-08-21,2024-10-08,,,,,,,,,,,,2024-10-17,,,CASE_LIST,,1.0,site,SHU,2024-10-17,site,0,1,1,1,2,0.38,고유,,HITACHI,191195,고유,HITACHI(HE),,1,1,0,1,,1,Flow 1: Port → Site,SHU
