no.,Shipment Invoice No.,SCT Ref.No,Site,EQ No,Case No.,Pkg,Storage,Description,L(CM),W(CM),H(CM),CBM,N.W(kgs),G.W(kgs),Stack,HS Code,Currency,Price,Vessel,COE,POL,POD,ETD/ATD,ETA/ATA,DHL WH,DSV Indoor,DSV Al Markaz,AAA Storage,DSV Outdoor,DSV MZP,MOSB,Hauler Indoor,JDN MZD,Shifting,MIR,SHU,DAS,AGI,Source_Sheet,Status_WAREHOUSE,Status_SITE,Status_Current,Status_Location,Status_Location_Date,Status_Storage,wh handling,site handling,total handling,minus,final handling,SQM,고유 중복,Vendor,Source_Vendor,__case_key__,__dup_label__,Source_File,Status_Location_YearMonth,site_handling_original,total_handling_original,wh_handling_original,FLOW_CODE_ORIG,FLOW_OVERRIDE_REASON,FLOW_CODE,FLOW_DESCRIPTION,Final_Location
2240,HVDC-ADOPT-SIM-0077,,DAS,,,1.0,Outdoor,Cable Basket Tray 100x75mm 3 Mtr long,300.0,30.0,20.0,0.18,82,85.0,Non Stackable,8536 9010,,,Land Transport,UAE,Vendor Shop,MOSB,2025-05-02,2025-05-03,,,,,,,,,,,,,2025-05-10,,CASE_LIST,,1.0,site,DAS,2025-05-10,site,0,1,1,1,2,0.9,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,DAS
2241,HVDC-ADOPT-SIM-0077,,DAS,,,1.0,Outdoor,Cable Basket Tray 100x75mm 3 Mtr long,300.0,30.0,20.0,0.18,82,85.0,Non Stackable,8536 9010,,,Land Transport,UAE,Vendor Shop,MOSB,2025-05-02,2025-05-03,,,,,,,,,,,,,2025-05-10,,CASE_LIST,,1.0,site,DAS,2025-05-10,site,0,1,1,1,2,0.9,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,DAS
2242,HVDC-ADOPT-SIM-0077,,DAS,,,1.0,Outdoor,Cable Basket Tray 100x75mm 3 Mtr long,300.0,30.0,20.0,0.18,82,85.0,Non Stackable,8536 9010,,,Land Transport,UAE,Vendor Shop,MOSB,2025-05-02,2025-05-03,,,,,,,,,,,,,2025-05-10,,CASE_LIST,,1.0,site,DAS,2025-05-10,site,0,1,1,1,2,0.9,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,DAS
2243,HVDC-ADOPT-SIM-0077,,AGI,,,1.0,Outdoor,Cable Basket Tray 100x75mm 3 Mtr long,300.0,30.0,20.0,0.18,33,35.0,Non Stackable,8536 9010,,,Land Transport,UAE,Vendor Shop,MOSB,2025-05-02,2025-05-03,,,,,,,,,,,,,,2025-06-03,CASE_LIST,,1.0,site,AGI,2025-06-03,site,0,1,1,1,2,0.9,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2244,HVDC-ADOPT-SIM-0077,,AGI,,,1.0,Outdoor,Cable Basket Tray 100x75mm 3 Mtr long,300.0,30.0,20.0,0.18,33,35.0,Non Stackable,8536 9010,,,Land Transport,UAE,Vendor Shop,MOSB,2025-05-02,2025-05-03,,,,,,,,,,,,,,2025-06-03,CASE_LIST,,1.0,site,AGI,2025-06-03,site,0,1,1,1,2,0.9,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2245,HVDC-ADOPT-SIM-0077,,AGI,,,1.0,Outdoor,Cable Basket Tray 100x75mm 3 Mtr long,300.0,30.0,20.0,0.18,33,35.0,Non Stackable,8536 9010,,,Land Transport,UAE,Vendor Shop,MOSB,2025-05-02,2025-05-03,,,,,,,,,,,,,,2025-06-03,CASE_LIST,,1.0,site,AGI,2025-06-03,site,0,1,1,1,2,0.9,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2246,HVDC-ADOPT-SIM-0077,,AGI,,,1.0,Outdoor,Cable Basket Tray 100x75mm 3 Mtr long,300.0,30.0,20.0,0.18,33,35.0,Non Stackable,8536 9010,,,Land Transport,UAE,Vendor Shop,MOSB,2025-05-02,2025-05-03,,,,,,,,,,,,,,2025-06-03,CASE_LIST,,1.0,site,AGI,2025-06-03,site,0,1,1,1,2,0.9,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2247,HVDC-ADOPT-SIM-0077,,AGI,,,1.0,Outdoor,Cable Basket Tray 100x75mm 3 Mtr long,300.0,30.0,20.0,0.18,33,35.0,Non Stackable,8536 9010,,,Land Transport,UAE,Vendor Shop,MOSB,2025-05-02,2025-05-03,,,,,,,,,,,,,,2025-06-03,CASE_LIST,,1.0,site,AGI,2025-06-03,site,0,1,1,1,2,0.9,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2248,HVDC-ADOPT-SIM-0077,,AGI,,,1.0,Outdoor,Cable Basket Tray 100x75mm 3 Mtr long,300.0,30.0,20.0,0.18,33,35.0,Non Stackable,8536 9010,,,Land Transport,UAE,Vendor Shop,MOSB,2025-05-02,2025-05-03,,,,,,,,,,,,,,2025-06-03,CASE_LIST,,1.0,site,AGI,2025-06-03,site,0,1,1,1,2,0.9,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2249,HVDC-ADOPT-SIM-0077,,AGI,,,1.0,Outdoor,Cable Basket Tray 100x75mm 3 Mtr long,300.0,30.0,20.0,0.18,33,35.0,Non Stackable,8536 9010,,,Land Transport,UAE,Vendor Shop,MOSB,2025-05-02,2025-05-03,,,,,,,,,,,,,,2025-06-03,CASE_LIST,,1.0,site,AGI,2025-06-03,site,0,1,1,1,2,0.9,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2250,HVDC-ADOPT-SIM-0077,,AGI,,,1.0,Outdoor,Cable Basket Tray 100x75mm 3 Mtr long,300.0,30.0,20.0,0.18,33,35.0,Non Stackable,8536 9010,,,Land Transport,UAE,Vendor Shop,MOSB,2025-05-02,2025-05-03,,,,,,,,,,,,,,2025-06-03,CASE_LIST,,1.0,site,AGI,2025-06-03,site,0,1,1,1,2,0.9,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2251,HVDC-ADOPT-SIM-0077,,AGI,,,1.0,Outdoor,Cable Basket Tray 100x75mm 3 Mtr long,300.0,30.0,20.0,0.18,33,35.0,Non Stackable,8536 9010,,,Land Transport,UAE,Vendor Shop,MOSB,2025-05-02,2025-05-03,,,,,,,,,,,,,,2025-06-03,CASE_LIST,,1.0,site,AGI,2025-06-03,site,0,1,1,1,2,0.9,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2252,HVDC-ADOPT-SIM-0077,,AGI,,,1.0,Outdoor,Cable Basket Tray 100x75mm 3 Mtr long,300.0,30.0,20.0,0.18,33,35.0,Non Stackable,8536 9010,,,Land Transport,UAE,Vendor Shop,MOSB,2025-05-02,2025-05-03,,,,,,,,,,,,,,2025-06-03,CASE_LIST,,1.0,site,AGI,2025-06-03,site,0,1,1,1,2,0.9,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2253,HVDC-ADOPT-SIM-0078,,SHU,,,1.0,Outdoor,GIB Support & Anchor Bolt ,1000.0,850.0,450.0,382.5,,,Non Stackable,,,,Land Transport,UAE,Vendor Shop,SHU,2025-05-06,2025-05-07,,,,,,,,,,,,2025-05-07,,,CASE_LIST,,1.0,site,SHU,2025-05-07,site,0,1,1,1,2,85.0,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2254,HVDC-ADOPT-SIM-0078,,SHU,,,1.0,Outdoor,GIB Support & Anchor Bolt ,1200.0,600.0,450.0,324.0,,,Non Stackable,,,,Land Transport,UAE,Vendor Shop,SHU,2025-05-06,2025-05-07,,,,,,,,,,,,2025-05-07,,,CASE_LIST,,1.0,site,SHU,2025-05-07,site,0,1,1,1,2,72.0,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2255,HVDC-ADOPT-SIM-0078,,SHU,,,1.0,Outdoor,GIB Support & Anchor Bolt ,1200.0,600.0,450.0,324.0,,,Non Stackable,,,,Land Transport,UAE,Vendor Shop,SHU,2025-05-06,2025-05-07,,,,,,,,,,,,2025-05-07,,,CASE_LIST,,1.0,site,SHU,2025-05-07,site,0,1,1,1,2,72.0,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2256,HVDC-ADOPT-SIM-0078,,SHU,,,1.0,Outdoor,GIB Support & Anchor Bolt ,4260.0,850.0,450.0,1629.45,,,Non Stackable,,,,Land Transport,UAE,Vendor Shop,SHU,2025-05-06,2025-05-07,,,,,,,,,,,,2025-05-07,,,CASE_LIST,,1.0,site,SHU,2025-05-07,site,0,1,1,1,2,362.1,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2257,HVDC-ADOPT-SIM-0078,,SHU,,,1.0,Outdoor,GIB Support & Anchor Bolt ,4260.0,850.0,450.0,1629.45,,,Non Stackable,,,,Land Transport,UAE,Vendor Shop,SHU,2025-05-06,2025-05-07,,,,,,,,,,,,2025-05-07,,,CASE_LIST,,1.0,site,SHU,2025-05-07,site,0,1,1,1,2,362.1,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2258,HVDC-ADOPT-SIM-0078,,SHU,,,1.0,Outdoor,GIB Support & Anchor Bolt ,4260.0,850.0,450.0,1629.45,,,Non Stackable,,,,Land Transport,UAE,Vendor Shop,SHU,2025-05-06,2025-05-07,,,,,,,,,,,,2025-05-07,,,CASE_LIST,,1.0,site,SHU,2025-05-07,site,0,1,1,1,2,362.1,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2259,HVDC-ADOPT-SIM-0078,,SHU,,,1.0,Outdoor,GIB Support & Anchor Bolt ,4260.0,850.0,450.0,1629.45,,,Non Stackable,,,,Land Transport,UAE,Vendor Shop,SHU,2025-05-06,2025-05-07,,,,,,,,,,,,2025-05-07,,,CASE_LIST,,1.0,site,SHU,2025-05-07,site,0,1,1,1,2,362.1,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2260,HVDC-ADOPT-SIM-0078,,SHU,,,1.0,Outdoor,GIB Support & Anchor Bolt ,4260.0,850.0,450.0,1629.45,,,Non Stackable,,,,Land Transport,UAE,Vendor Shop,SHU,2025-05-06,2025-05-07,,,,,,,,,,,,2025-05-07,,,CASE_LIST,,1.0,site,SHU,2025-05-07,site,0,1,1,1,2,362.1,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2261,HVDC-ADOPT-SIM-0078,,SHU,,,1.0,Outdoor,GIB Support & Anchor Bolt ,,,,,,,Non Stackable,,,,Land Transport,UAE,Vendor Shop,SHU,2025-05-06,2025-05-07,,,,,,,,,,,,2025-05-07,,,CASE_LIST,,1.0,site,SHU,2025-05-07,site,0,1,1,1,2,,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2262,HVDC-ADOPT-SIM-0078,,SHU,,,1.0,Outdoor,GIB Support & Anchor Bolt ,,,,,,,Non Stackable,,,,Land Transport,UAE,Vendor Shop,SHU,2025-05-06,2025-05-07,,,,,,,,,,,,2025-05-07,,,CASE_LIST,,1.0,site,SHU,2025-05-07,site,0,1,1,1,2,,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2263,HVDC-ADOPT-SIM-0078,,SHU,,,1.0,Outdoor,GIB Support & Anchor Bolt ,,,,,,,Non Stackable,,,,Land Transport,UAE,Vendor Shop,SHU,2025-05-06,2025-05-07,,,,,,,,,,,,2025-05-07,,,CASE_LIST,,1.0,site,SHU,2025-05-07,site,0,1,1,1,2,,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,SHU
2264,HVDC-ADOPT-SIM-0078,,MIR,,,1.0,Outdoor,GIB Support & Anchor Bolt ,,,,,,,Non Stackable,,,,Land Transport,UAE,Vendor Shop,SHU,2025-05-07,2025-05-08,,,,,,,,,,,2025-05-08,,,,CASE_LIST,,1.0,site,MIR,2025-05-08,site,0,1,1,1,2,,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,MIR
2265,HVDC-ADOPT-SIM-0079-A,,AGI,,,1.0,Indoor,"CHARGER SYSTEM 48V BDTe 200,187A & Accessories",142.0,117.0,241.0,4.003974,550,695.0,Non Stackable,8504 4013,EUR,21536.66666666667,MSC FLAVIA,Belgium,Antwerp,Khalifa port,2025-05-03,2025-07-05,,,,,,,,,,,,,,2026-02-01,CASE_LIST,,1.0,site,AGI,2026-02-01,site,0,1,1,1,2,1.66,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2266,HVDC-ADOPT-SIM-0079-A,,AGI,,,1.0,Indoor,"CHARGER SYSTEM 48V BDTe 200,187A & Accessories",142.0,117.0,241.0,4.003974,565,710.0,Non Stackable,8504 4013,EUR,21536.66666666667,MSC FLAVIA,Belgium,Antwerp,Khalifa port,2025-05-03,2025-07-05,,,,,,,,,,,,,,2026-02-01,CASE_LIST,,1.0,site,AGI,2026-02-01,site,0,1,1,1,2,1.66,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2267,HVDC-ADOPT-SIM-0079-A,,AGI,,,1.0,Indoor,Battery Protection Box-Ex'd (160A),128.0,93.0,102.0,1.214208,130,180.0,Non Stackable,8504 4013,EUR,21536.66666666667,MSC FLAVIA,Belgium,Antwerp,Khalifa port,2025-05-03,2025-07-05,,,,,,,,,,,,,,2026-02-01,CASE_LIST,,1.0,site,AGI,2026-02-01,site,0,1,1,1,2,1.19,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2268,HVDC-ADOPT-SIM-0079-B,,DAS,,,1.0,Indoor,"CHARGER SYSTEM 48V BDTe 200,169A & Accessories",142.0,117.0,241.0,4.003974,560,705.0,Non Stackable,8504 4013,EUR,21536.66666666667,MSC FLAVIA,Belgium,Antwerp,Khalifa port,2025-05-03,2025-07-05,,,,,,,,,,,,,2025-07-23,,CASE_LIST,,1.0,site,DAS,2025-07-23,site,0,1,1,1,2,1.66,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,DAS
2269,HVDC-ADOPT-SIM-0079-B,,DAS,,,1.0,Indoor,"CHARGER SYSTEM 48V BDTe 200,169A & Accessories",142.0,117.0,241.0,4.003974,510,655.0,Non Stackable,8504 4013,EUR,21536.66666666667,MSC FLAVIA,Belgium,Antwerp,Khalifa port,2025-05-03,2025-07-05,,,,,,,,,,,,,2025-07-23,,CASE_LIST,,1.0,site,DAS,2025-07-23,site,0,1,1,1,2,1.66,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,DAS
2270,HVDC-ADOPT-SIM-0079-B,,DAS,,,1.0,Indoor,Battery Protection Box-Ex'd (160A),128.0,93.0,102.0,1.214208,120,170.0,Non Stackable,8504 4013,EUR,21536.66666666667,MSC FLAVIA,Belgium,Antwerp,Khalifa port,2025-05-03,2025-07-05,,,,,,,,,,,,,2025-07-23,,CASE_LIST,,1.0,site,DAS,2025-07-23,site,0,1,1,1,2,1.19,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,DAS
2271,HVDC-ADOPT-SIM-0080-A,,DAS,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type HVM 345,71.0,60.0,59.5,0.25347,740,832.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,2025-12-02,,CASE_LIST,,1.0,site,DAS,2025-12-02,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,DAS
2272,HVDC-ADOPT-SIM-0080-A,,DAS,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type HVM 345,71.0,60.0,59.5,0.25347,740,832.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,2025-12-02,,CASE_LIST,,1.0,site,DAS,2025-12-02,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,DAS
2273,HVDC-ADOPT-SIM-0080-A,,DAS,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type HVM 345,71.0,60.0,59.5,0.25347,740,832.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,2025-12-02,,CASE_LIST,,1.0,site,DAS,2025-12-02,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,DAS
2274,HVDC-ADOPT-SIM-0080-A,,DAS,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type HVM 345,71.0,60.0,59.5,0.25347,740,832.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,2025-12-02,,CASE_LIST,,1.0,site,DAS,2025-12-02,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,DAS
2275,HVDC-ADOPT-SIM-0080-A,,DAS,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type HVM 345 & Gum Boot,71.0,60.0,59.5,0.25347,127,150.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,2025-12-02,,CASE_LIST,,1.0,site,DAS,2025-12-02,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,DAS
2276,HVDC-ADOPT-SIM-0080-A,,DAS,,,1.0,Indoor,Battery Accessories,71.0,40.0,40.0,0.1136,16,30.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,2025-12-02,,CASE_LIST,,1.0,site,DAS,2025-12-02,site,0,1,1,1,2,0.28,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,DAS
2277,HVDC-ADOPT-SIM-0080-A,,DAS,,,1.0,Indoor,Battery Accessories,100.0,40.0,40.0,0.16,80,104.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,2025-12-02,,CASE_LIST,,1.0,site,DAS,2025-12-02,site,0,1,1,1,2,0.4,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,DAS
2278,HVDC-ADOPT-SIM-0080-A,,DAS,,,1.0,Indoor,Battery Accessories,165.0,25.0,25.0,0.103125,25,40.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,2025-12-02,,CASE_LIST,,1.0,site,DAS,2025-12-02,site,0,1,1,1,2,0.41,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,DAS
2279,HVDC-ADOPT-SIM-0080-A,,DAS,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type HVM 345,71.0,60.0,59.5,0.25347,740,832.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,2025-12-02,,CASE_LIST,,1.0,site,DAS,2025-12-02,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,DAS
2280,HVDC-ADOPT-SIM-0080-A,,DAS,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type HVM 345,71.0,60.0,59.5,0.25347,740,832.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,2025-12-02,,CASE_LIST,,1.0,site,DAS,2025-12-02,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,DAS
2281,HVDC-ADOPT-SIM-0080-A,,DAS,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type HVM 345,71.0,60.0,59.5,0.25347,740,832.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,2025-12-02,,CASE_LIST,,1.0,site,DAS,2025-12-02,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,DAS
2282,HVDC-ADOPT-SIM-0080-A,,DAS,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type HVM 345,71.0,60.0,59.5,0.25347,740,832.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,2025-12-02,,CASE_LIST,,1.0,site,DAS,2025-12-02,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,DAS
2283,HVDC-ADOPT-SIM-0080-A,,DAS,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type HVM 345 & Gum Boot,71.0,60.0,59.5,0.25347,127,150.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,2025-12-02,,CASE_LIST,,1.0,site,DAS,2025-12-02,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,DAS
2284,HVDC-ADOPT-SIM-0080-A,,DAS,,,1.0,Indoor,Battery Accessories,71.0,40.0,40.0,0.1136,16,30.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,2025-12-02,,CASE_LIST,,1.0,site,DAS,2025-12-02,site,0,1,1,1,2,0.28,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,DAS
2285,HVDC-ADOPT-SIM-0080-A,,DAS,,,1.0,Indoor,Battery Accessories,100.0,40.0,40.0,0.16,80,104.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,2025-12-02,,CASE_LIST,,1.0,site,DAS,2025-12-02,site,0,1,1,1,2,0.4,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,DAS
2286,HVDC-ADOPT-SIM-0080-A,,DAS,,,1.0,Indoor,Battery Accessories,165.0,25.0,25.0,0.103125,25,40.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,2025-12-02,,CASE_LIST,,1.0,site,DAS,2025-12-02,site,0,1,1,1,2,0.41,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,DAS
2287,HVDC-ADOPT-SIM-0080-B,,AGI,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type HVM 370,71.0,60.0,59.5,0.25347,804,896.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,,2026-02-01,CASE_LIST,,1.0,site,AGI,2026-02-01,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2288,HVDC-ADOPT-SIM-0080-B,,AGI,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type HVM 370,71.0,60.0,59.5,0.25347,804,896.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,,2026-02-01,CASE_LIST,,1.0,site,AGI,2026-02-01,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2289,HVDC-ADOPT-SIM-0080-B,,AGI,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type HVM 370,71.0,60.0,59.5,0.25347,804,896.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,,2026-02-01,CASE_LIST,,1.0,site,AGI,2026-02-01,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2290,HVDC-ADOPT-SIM-0080-B,,AGI,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type HVM 370,71.0,60.0,59.5,0.25347,804,896.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,,2026-02-01,CASE_LIST,,1.0,site,AGI,2026-02-01,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2291,HVDC-ADOPT-SIM-0080-B,,AGI,,,1.0,Indoor,Statron Battery Nickel Cadmium Cell Type HVM 370 & Gum Boot,71.0,60.0,59.5,0.25347,137,160.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,,2026-02-01,CASE_LIST,,1.0,site,AGI,2026-02-01,site,0,1,1,1,2,0.43,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
2292,HVDC-ADOPT-SIM-0080-B,,AGI,,,1.0,Indoor,Battery Accessories,71.0,40.0,40.0,0.1136,22,36.0,Stackable,8507 9080,EUR,1017.1875,MSC Sabrina III,India,Vishakapatnam,Khalifa port,2025-04-29,2025-05-23,,,,,,,,,,,,,,2026-02-01,CASE_LIST,,1.0,site,AGI,2026-02-01,site,0,1,1,1,2,0.28,중복,,SIEMENS,,중복,SIMENSE(SIM),,1,1,0,1,,1,Flow 1: Port → Site,AGI
